time_ms,value
1747609,991
1747709,991
1747809,991
1747909,991
1748009,991
1748109,991
1748209,991
1748309,990
1748409,991
1748509,991
1748609,992
1748709,991
1748809,991
1748909,990
1749009,991
1749109,992
1749209,991
1749309,990
1749409,991
1749509,990
1749609,990
1749709,990
1749809,991
1749909,992
1750009,991
1750109,991
1750209,991
1750309,990
1750409,991
1750509,990
1750609,991
1750709,991
1750809,991
1750909,990
1751009,991
1751109,990
1751209,991
1751309,991
1751409,991
1751509,990
1751609,990
1751709,991
1751809,992
1751909,990
1752009,991
1752109,991
1752209,991
1752309,990
1752409,990
1752509,990
1752609,991
1752709,990
1752809,991
1752909,990
1753009,991
1753109,991
1753209,992
1753309,991
1753409,991
1753509,990
1753609,990
1753709,990
1753809,991
1753909,991
1754009,990
1754109,991
1754209,991
1754309,990
1754409,992
1754509,992
1754609,991
1754709,991
1754809,989
1754909,991
1755009,991
1755109,991
1755209,990
1755309,992
1755409,991
1755509,991
1755609,991
1755709,991
1755809,990
1755909,990
1756009,991
1756109,990
1756209,990
1756309,991
1756409,991
1756509,991
1756609,990
1756709,991
1756809,991
1756909,992
1757009,990
1757109,991
1757209,991
1757309,991
1757409,991
1757509,991
1757609,990
1757709,991
1757809,990
1757909,992
1758009,990
1758109,991
1758209,991
1758309,992
1758409,991
1758509,991
1758609,991
1758709,990
1758809,991
1758909,992
1759009,991
1759109,990
1759209,990
1759309,992
1759409,991
1759509,991
1759609,991
1759709,991
1759809,991
1759909,990
1760009,990
1760109,991
1760209,990
1760309,991
1760409,990
1760509,991
1760609,991
1760709,991
1760809,992
1760909,991
1761009,992
1761109,991
1761209,991
1761309,991
1761409,991
1761509,990
1761609,990
1761709,990
1761809,991
1761909,990
1762009,990
1762109,992
1762209,992
1762309,990
1762409,990
1762509,990
1762609,991
1762709,992
1762809,991
1762909,991
1763009,992
1763109,990
1763209,992
1763309,991
1763409,991
1763509,991
1763609,991
1763709,992
1763809,992
1763909,991
1764009,991
1764109,991
1764209,991
1764309,991
1764409,991
1764509,991
1764609,991
1764709,991
1764809,991
1764909,990
1765009,991
1765109,991
1765209,990
1765309,991
1765409,991
1765509,992
1765609,991
1765709,990
1765809,991
1765909,991
1766009,991
1766109,991
1766209,991
1766309,990
1766409,992
1766509,990
1766609,991
1766709,991
1766809,991
1766909,992
1767009,991
1767109,991
1767209,991
1767309,990
1767409,991
1767509,992
1767609,992
1767709,991
1767809,992
1767909,990
1768009,991
1768109,992
1768209,991
1768309,991
1768409,991
1768509,991
1768609,990
1768709,990
1768809,991
1768909,990
1769009,991
1769109,991
1769209,991
1769309,990
1769409,990
1769509,990
1769609,991
1769709,991
1769809,991
1769909,992
1770009,991
1770109,991
1770209,991
1770309,991
1770409,991
1770509,991
1770609,991
1770709,991
1770809,990
1770909,991
1771009,991
1771109,991
1771209,992
1771309,990
1771409,991
1771509,991
1771609,990
1771709,991
1771809,991
1771909,991
1772009,991
1772109,990
1772209,992
1772309,991
1772409,991
1772509,990
1772609,991
1772709,991
1772809,991
1772909,991
1773009,991
1773109,990
1773209,991
1773309,990
1773409,991
1773509,991
1773609,992
1773709,991
1773809,990
1773909,991
1774009,991
1774109,990
1774209,992
1774309,990
1774409,990
1774509,991
1774609,991
1774709,990
1774809,991
1774909,991
1775009,991
1775109,990
1775209,991
1775309,991
1775409,990
1775509,991
1775609,990
1775709,991
1775809,991
1775909,990
1776009,991
1776109,991
1776209,991
1776309,990
1776409,991
1776509,990
1776609,991
1776709,990
1776809,990
1776909,990
1777009,992
1777109,991
1777209,991
1777309,990
1777409,991
1777509,991
1777609,990
1777709,991
1777809,990
1777909,990
1778009,991
1778109,991
1778209,991
1778309,990
1778409,992
1778509,992
1778609,991
1778709,991
1778809,991
1778909,991
1779009,990
1779109,991
1779209,991
1779309,991
1779409,990
1779509,990
1779609,991
1779709,991
1779809,991
1779909,991
1780009,991
1780109,991
1780209,991
1780309,991
1780409,992
1780509,991
1780609,991
1780709,990
1780809,991
1780909,992
1781009,991
1781109,992
1781209,991
1781309,991
1781409,990
1781509,991
1781609,990
1781709,991
1781809,991
1781909,990
1782009,992
1782109,990
1782209,991
1782309,989
1782409,991
1782509,990
1782609,990
1782709,991
1782809,990
1782909,992
1783009,991
1783109,991
1783209,991
1783309,990
1783409,991
1783509,991
1783609,991
1783709,991
1783809,991
1783909,990
1784009,990
1784109,991
1784209,991
1784309,991
1784409,991
1784509,992
1784609,990
1784709,991
1784809,992
1784909,991
1785009,990
1785109,992
1785209,990
1785309,991
1785409,991
1785509,990
1785609,991
1785709,991
1785809,991
1785909,990
1786009,991
1786109,991
1786209,991
1786309,991
1786409,991
1786509,991
1786609,991
1786709,991
1786809,991
1786909,991
1787009,991
1787109,991
1787209,991
1787309,991
1787409,991
1787509,991
1787609,990
1787709,991
1787809,991
1787909,991
1788009,991
1788109,991
1788209,991
1788309,991
1788409,991
1788509,991
1788609,991
1788709,992
1788809,991
1788909,991
1789009,990
1789109,990
1789209,990
1789309,991
1789409,991
1789509,990
1789609,990
1789709,990
1789809,990
1789909,990
1790009,990
1790109,990
1790209,990
1790309,991
1790409,991
1790509,991
1790609,991
1790709,990
1790809,991
1790909,991
1791009,991
1791109,991
1791209,991
1791309,990
1791409,991
1791509,991
1791609,991
1791709,990
1791809,991
1791909,991
1792009,990
1792109,990
1792209,991
1792309,990
1792409,990
1792509,991
1792609,990
1792709,992
1792809,991
1792909,991
1793009,990
1793109,990
1793209,991
1793309,991
1793409,991
1793509,991
1793609,990
1793709,990
1793809,991
1793909,991
1794009,991
1794109,990
1794209,991
1794309,991
1794409,990
1794509,991
1794609,990
1794709,990
1794809,991
1794909,990
1795009,990
1795109,990
1795209,991
1795309,991
1795409,990
1795509,991
1795609,990
1795709,991
1795809,991
1795909,990
1796009,991
1796109,990
1796209,991
1796309,991
1796409,990
1796509,990
1796609,990
1796709,990
1796809,991
1796909,989
1797009,991
1797109,989
1797209,991
1797309,991
1797409,991
1797509,990
1797609,990
1797709,990
1797809,991
1797909,990
1798009,990
1798109,991
1798209,991
1798309,990
1798409,991
1798509,990
1798609,991
1798709,990
1798809,991
1798909,991
1799009,990
1799109,991
1799209,991
1799309,991
1799409,991
1799509,990
1799609,991
1799709,990
1799809,990
1799909,991
1800009,991
1800109,991
1800209,991
1800309,991
1800409,990
1800509,990
1800609,990
1800709,992
1800809,990
1800909,990
1801009,991
1801109,991
1801209,991
1801309,991
1801409,991
1801509,991
1801609,990
1801709,991
1801809,990
1801909,991
1802009,992
1802109,991
1802209,990
1802309,990
1802409,991
1802509,991
1802609,991
1802709,991
1802809,991
1802909,991
1803009,991
1803109,990
1803209,990
1803309,991
1803409,990
1803509,991
1803609,990
1803709,991
1803809,991
1803909,990
1804009,990
1804109,991
1804209,991
1804309,991
1804409,991
1804509,991
1804609,991
1804709,991
1804809,991
1804909,991
1805009,991
1805109,991
1805209,991
1805309,991
1805409,991
1805509,991
1805609,991
1805709,991
1805809,991
1805909,991
1806009,991
1806109,991
1806209,991
1806309,991
1806409,991
1806509,992
1806609,991
1806709,991
1806809,990
1806909,990
1807009,990
1807109,991
1807209,991
1807309,991
1807409,990
1807509,991
1807609,990
1807709,991
1807809,991
1807909,991
1808009,991
1808109,991
1808209,991
1808309,991
1808409,991
1808509,991
1808609,990
1808709,991
1808809,991
1808909,991
1809009,990
1809109,991
1809209,991
1809309,990
1809409,990
1809509,990
1809609,990
1809709,990
1809809,990
1809909,991
1810009,991
1810109,990
1810209,991
1810309,991
1810409,991
1810509,991
1810609,990
1810709,991
1810809,991
1810909,991
1811009,990
1811109,989
1811209,990
1811309,989
1811409,991
1811509,990
1811609,991
1811709,991
1811809,991
1811909,990
1812009,990
1812109,990
1812209,991
1812309,990
1812409,991
1812509,991
1812609,990
1812709,990
1812809,990
1812909,991
1813009,991
1813109,990
1813209,989
1813309,990
1813409,990
1813509,991
1813609,991
1813709,990
1813809,990
1813909,991
1814009,991
1814109,991
1814209,991
1814309,991
1814409,990
1814509,991
1814609,990
1814709,991
1814809,990
1814909,990
1815009,990
1815109,991
1815209,991
1815309,991
1815409,991
1815509,990
1815609,991
1815709,991
1815809,991
1815909,991
1816009,990
1816109,990
1816209,991
1816309,990
1816409,991
1816509,991
1816609,990
1816709,991
1816809,990
1816909,991
1817009,990
1817109,990
1817209,990
1817309,991
1817409,991
1817509,989
1817609,990
1817709,991
1817809,991
1817909,990
1818009,991
1818109,991
1818209,991
1818309,990
1818409,991
1818509,990
1818609,990
1818709,990
1818809,991
1818909,991
1819009,991
1819109,990
1819209,991
1819309,991
1819409,991
1819509,991
1819609,991
1819709,991
1819809,990
1819909,992
1820009,992
1820109,991
1820209,990
1820309,989
1820409,991
1820509,991
1820609,990
1820709,990
1820809,991
1820909,991
1821009,991
1821109,991
1821209,991
1821309,990
1821409,991
1821509,991
1821609,990
1821709,992
1821809,990
1821909,991
1822009,991
1822109,992
1822209,991
1822309,991
1822409,991
1822509,990
1822609,991
1822709,991
1822809,990
1822909,991
1823009,991
1823109,990
1823209,991
1823309,991
1823409,991
1823509,991
1823609,990
1823709,990
1823809,991
1823909,991
1824009,991
1824109,991
1824209,991
1824309,991
1824409,991
1824509,991
1824609,990
1824709,992
1824809,990
1824909,991
1825009,991
1825109,991
1825209,991
1825309,991
1825409,989
1825509,991
1825609,991
1825709,990
1825809,990
1825909,991
1826009,990
1826109,990
1826209,990
1826309,990
1826409,991
1826509,990
1826609,992
1826709,991
1826809,990
1826909,990
1827009,991
1827109,990
1827209,992
1827309,991
1827409,991
1827509,991
1827609,991
1827709,991
1827809,991
1827909,990
1828009,991
1828109,991
1828209,990
1828309,991
1828409,991
1828509,991
1828609,991
1828709,991
1828809,991
1828909,991
1829009,991
1829109,990
1829209,991
1829309,991
1829409,991
1829509,990
1829609,991
1829709,990
1829809,991
1829909,991
1830009,991
1830109,991
1830209,991
1830309,991
1830409,991
1830509,992
1830609,990
1830709,991
1830809,991
1830909,990
1831009,991
1831109,991
1831209,991
1831309,991
1831409,990
1831509,991
1831609,991
1831709,991
1831809,990
1831909,991
1832009,990
1832109,992
1832209,992
1832309,989
1832409,991
1832509,990
1832609,991
1832709,990
1832809,990
1832909,991
1833009,991
1833109,991
1833209,991
1833309,992
1833409,990
1833509,991
1833609,991
1833709,991
1833809,990
1833909,991
1834009,991
1834109,991
1834209,991
1834309,990
1834409,991
1834509,991
1834609,991
1834709,991
1834809,990
1834909,991
1835009,991
1835109,991
1835209,991
1835309,991
1835409,990
1835509,991
1835609,991
1835709,991
1835809,991
1835909,991
1836009,990
1836109,991
1836209,991
1836309,991
1836409,990
1836509,992
1836609,990
1836709,990
1836809,990
1836909,991
1837009,991
1837109,991
1837209,991
1837309,991
1837409,990
1837509,991
1837609,991
1837709,991
1837809,991
1837909,990
1838009,990
1838109,990
1838209,990
1838309,991
1838409,990
1838509,991
1838609,991
1838709,991
1838809,991
1838909,989
1839009,991
1839109,991
1839209,990
1839309,991
1839409,990
1839509,990
1839609,990
1839709,991
1839809,991
1839909,992
1840009,991
1840109,990
1840209,990
1840309,990
1840409,990
1840509,991
1840609,990
1840709,991
1840809,991
1840909,990
1841009,991
1841109,990
1841209,990
1841309,991
1841409,991
1841509,991
1841609,991
1841709,991
1841809,991
1841909,990
1842009,991
1842109,990
1842209,991
1842309,990
1842409,991
1842509,991
1842609,991
1842709,990
1842809,991
1842909,990
1843009,990
1843109,990
1843209,991
1843309,990
1843409,991
1843509,991
1843609,991
1843709,991
1843809,990
1843909,990
1844009,991
1844109,990
1844209,991
1844309,991
1844409,990
1844509,990
1844609,990
1844709,990
1844809,990
1844909,990
1845009,990
1845109,990
1845209,990
1845309,991
1845409,991
1845509,990
1845609,990
1845709,991
1845809,990
1845909,991
1846009,990
1846109,991
1846209,990
1846309,990
1846409,991
1846509,991
1846609,991
1846709,991
1846809,991
1846909,990
1847009,991
1847109,991
1847209,990
1847309,990
1847409,989
1847509,990
1847609,990
1847709,991
1847809,990
1847909,991
1848009,991
1848109,990
1848209,991
1848309,991
1848409,990
1848509,990
1848609,990
1848709,991
1848809,990
1848909,991
1849009,991
1849109,990
1849209,990
1849309,990
1849409,991
1849509,991
1849609,991
1849709,991
1849809,990
1849909,992
1850009,990
1850109,991
1850209,990
1850309,991
1850409,991
1850509,991
1850609,991
1850709,991
1850809,991
1850909,991
1851009,991
1851109,992
1851209,991
1851309,991
1851409,991
1851509,990
1851609,991
1851709,992
1851809,990
1851909,991
1852009,991
1852109,991
1852209,991
1852309,991
1852409,991
1852509,991
1852609,990
1852709,991
1852809,990
1852909,990
1853009,990
1853109,991
1853209,990
1853309,991
1853409,990
1853509,991
1853609,991
1853709,990
1853809,990
1853909,991
1854009,991
1854109,991
1854209,991
1854309,991
1854409,991
1854509,991
1854609,991
1854709,990
1854809,990
1854909,991
1855009,991
1855109,990
1855209,991
1855309,990
1855409,990
1855509,991
1855609,990
1855709,990
1855809,991
1855909,991
1856009,989
1856109,990
1856209,990
1856309,990
1856409,990
1856509,990
1856609,991
1856709,990
1856809,990
1856909,991
1857009,991
1857109,990
1857209,991
1857309,990
1857409,991
1857509,990
1857609,991
1857709,992
1857809,990
1857909,991
1858009,990
1858109,990
1858209,990
1858309,991
1858409,990
1858509,991
1858609,990
1858709,990
1858809,990
1858909,990
1859009,992
1859109,990
1859209,990
1859309,990
1859409,990
1859509,990
1859609,990
1859709,990
1859809,991
1859909,990
1860009,990
1860109,991
1860209,990
1860309,991
1860409,991
1860509,991
1860609,991
1860709,991
1860809,990
1860909,991
1861009,990
1861109,991
1861209,990
1861309,991
1861409,990
1861509,990
1861609,990
1861709,990
1861809,991
1861909,991
1862009,990
1862109,990
1862209,990
1862309,990
1862409,991
1862509,991
1862609,991
1862709,991
1862809,991
1862909,990
1863009,990
1863109,990
1863209,990
1863309,989
1863409,991
1863509,990
1863609,991
1863709,990
1863809,992
1863909,990
1864009,990
1864109,991
1864209,991
1864309,991
1864409,989
1864509,990
1864609,991
1864709,991
1864809,990
1864909,991
1865009,990
1865109,990
1865209,991
1865309,991
1865409,991
1865509,990
1865609,990
1865709,990
1865809,991
1865909,990
1866009,990
1866109,989
1866209,991
1866309,990
1866409,990
1866509,991
1866609,991
1866709,990
1866809,990
1866909,990
1867009,990
1867109,991
1867209,991
1867309,990
1867409,990
1867509,990
1867609,990
1867709,991
1867809,990
1867909,991
1868009,990
1868109,990
1868209,991
1868309,990
1868409,990
1868509,991
1868609,990
1868709,991
1868809,991
1868909,990
1869009,991
1869109,990
1869209,990
1869309,990
1869409,990
1869509,991
1869609,991
1869709,991
1869809,990
1869909,990
1870009,991
1870109,990
1870209,991
1870309,991
1870409,991
1870509,991
1870609,990
1870709,991
1870809,991
1870909,991
1871009,991
1871109,990
1871209,991
1871309,990
1871409,991
1871509,991
1871609,992
1871709,992
1871809,991
1871909,991
1872009,991
1872109,990
1872209,990
1872309,991
1872409,991
1872509,990
1872609,990
1872709,991
1872809,991
1872909,990
1873009,991
1873109,991
1873209,990
1873309,990
1873409,990
1873509,990
1873609,991
1873709,990
1873809,990
1873909,990
1874009,990
1874109,990
1874209,990
1874309,991
1874409,990
1874509,991
1874609,990
1874709,990
1874809,991
1874909,990
1875009,990
1875109,990
1875209,990
1875309,990
1875409,990
1875509,991
1875609,990
1875709,991
1875809,990
1875909,989
1876009,990
1876109,991
1876209,991
1876309,991
1876409,990
1876509,991
1876609,990
1876709,991
1876809,990
1876909,990
1877009,990
1877109,990
1877209,991
1877309,990
1877409,991
1877509,991
1877609,991
1877709,991
1877809,991
1877909,991
1878009,990
1878109,991
1878209,991
1878309,991
1878409,991
1878509,991
1878609,990
1878709,990
1878809,990
1878909,991
1879009,990
1879109,991
1879209,991
1879309,990
1879409,989
1879509,991
1879609,991
1879709,991
1879809,991
1879909,990
1880009,990
1880109,991
1880209,991
1880309,990
1880409,991
1880509,990
1880609,991
1880709,991
1880809,990
1880909,990
1881009,992
1881109,992
1881209,992
1881309,991
1881409,991
1881509,990
1881609,990
1881709,992
1881809,991
1881909,991
1882009,991
1882109,990
1882209,991
1882309,990
1882409,992
1882509,990
1882609,990
1882709,990
1882809,990
1882909,990
1883009,989
1883109,989
1883209,990
1883309,991
1883409,990
1883509,990
1883609,991
1883709,989
1883809,990
1883909,991
1884009,990
1884109,991
1884209,990
1884309,991
1884409,990
1884509,991
1884609,991
1884709,990
1884809,991
1884909,991
1885009,991
1885109,990
1885209,990
1885309,990
1885409,990
1885509,991
1885609,991
1885709,990
1885809,991
1885909,990
1886009,990
1886109,990
1886209,990
1886309,990
1886409,990
1886509,990
1886609,990
1886709,990
1886809,990
1886909,990
1887009,990
1887109,991
1887209,990
1887309,991
1887409,990
1887509,990
1887609,990
1887709,990
1887809,990
1887909,990
1888009,990
1888109,990
1888209,991
1888309,990
1888409,990
1888509,991
1888609,991
1888709,990
1888809,990
1888909,991
1889009,991
1889109,991
1889209,991
1889309,990
1889409,990
1889509,989
1889609,990
1889709,991
1889809,990
1889909,991
1890009,991
1890109,991
1890209,991
1890309,991
1890409,991
1890509,991
1890609,991
1890709,992
1890809,991
1890909,990
1891009,990
1891109,990
1891209,989
1891309,991
1891409,990
1891509,990
1891609,990
1891709,991
1891809,991
1891909,991
1892009,990
1892109,990
1892209,991
1892309,990
1892409,990
1892509,990
1892609,991
1892709,990
1892809,990
1892909,991
1893009,990
1893109,991
1893209,990
1893309,991
1893409,991
1893509,990
1893609,991
1893709,990
1893809,991
1893909,991
1894009,990
1894109,990
1894209,990
1894309,991
1894409,991
1894509,990
1894609,991
1894709,991
1894809,991
1894909,990
1895009,990
1895109,990
1895209,990
1895309,989
1895409,991
1895509,991
1895609,991
1895709,990
1895809,992
1895909,991
1896009,991
1896109,990
1896209,990
1896309,991
1896409,990
1896509,990
1896609,990
1896709,991
1896809,990
1896909,991
1897009,990
1897109,990
1897209,991
1897309,991
1897409,989
1897509,990
1897609,991
1897709,991
1897809,990
1897909,991
1898009,991
1898109,991
1898209,991
1898309,991
1898409,990
1898509,990
1898609,991
1898709,990
1898809,990
1898909,991
1899009,991
1899109,990
1899209,991
1899309,991
1899409,990
1899509,991
1899609,991
1899709,990
1899809,991
1899909,990
1900009,990
1900109,990
1900209,991
1900309,991
1900409,991
1900509,991
1900609,991
1900709,991
1900809,992
1900909,991
1901009,991
1901109,991
1901209,990
1901309,991
1901409,991
1901509,991
1901609,991
1901709,991
1901809,991
1901909,991
1902009,991
1902109,990
1902209,990
1902309,990
1902409,991
1902509,991
1902609,991
1902709,991
1902809,991
1902909,991
1903009,990
1903109,991
1903209,991
1903309,990
1903409,990
1903509,990
1903609,991
1903709,991
1903809,990
1903909,991
1904009,990
1904109,991
1904209,990
1904309,991
1904409,990
1904509,990
1904609,991
1904709,992
1904809,991
1904909,991
1905009,989
1905109,991
1905209,991
1905309,991
1905409,991
1905509,990
1905609,990
1905709,990
1905809,990
1905909,990
1906009,990
1906109,990
1906209,990
1906309,990
1906409,991
1906509,991
1906609,991
1906709,991
1906809,990
1906909,989
1907009,990
1907109,990
1907209,990
1907309,990
1907409,990
1907509,992
1907609,990
1907709,991
1907809,990
1907909,991
1908009,991
1908109,990
1908209,990
1908309,990
1908409,991
1908509,990
1908609,991
1908709,991
1908809,990
1908909,990
1909009,991
1909109,991
1909209,991
1909309,990
1909409,991
1909509,991
1909609,991
1909709,991
1909809,991
1909909,991
1910009,989
1910109,991
1910209,991
1910309,991
1910409,958
1910509,843
1910609,744
1910709,660
1910809,587
1910909,526
1911009,474
1911109,427
1911209,387
1911309,353
1911409,322
1911509,294
1911609,272
1911709,252
1911809,236
1911909,222
1912009,211
1912109,201
1912209,195
1912309,189
1912409,185
1912509,184
1912609,183
1912709,182
1912809,182
1912909,182
1913009,181
1913109,182
1913209,182
1913309,182
1913409,180
1913509,181
1913609,181
1913709,181
1913809,181
1913909,182
1914009,181
1914109,182
1914209,183
1914309,185
1914409,185
1914509,187
1914609,188
1914709,189
1914809,191
1914909,191
1915009,193
1915109,193
1915209,195
1915309,195
1915409,196
1915509,196
1915609,197
1915709,198
1915809,198
1915909,200
1916009,199
1916109,200
1916209,201
1916309,201
1916409,202
1916509,202
1916609,204
1916709,203
1916809,204
1916909,204
1917009,205
1917109,205
1917209,206
1917309,207
1917409,206
1917509,206
1917609,208
1917709,207
1917809,208
1917909,208
1918009,209
1918109,209
1918209,208
1918309,209
1918409,209
1918509,209
1918609,209
1918709,209
1918809,210
1918909,210
1919009,210
1919109,211
1919209,211
1919309,211
1919409,211
1919509,211
1919609,211
1919709,212
1919809,211
1919909,212
1920009,212
1920109,212
1920209,212
1920309,212
1920409,213
1920509,213
1920609,212
1920709,212
1920809,213
1920909,213
1921009,213
1921109,213
1921209,213
1921309,214
1921409,214
1921509,213
1921609,213
1921709,214
1921809,213
1921909,213
1922009,214
1922109,213
1922209,214
1922309,213
1922409,214
1922509,214
1922609,215
1922709,214
1922809,213
1922909,215
1923009,214
1923109,215
1923209,214
1923309,214
1923409,215
1923509,214
1923609,215
1923709,214
1923809,215
1923909,215
1924009,215
1924109,215
1924209,214
1924309,215
1924409,215
1924509,214
1924609,214
1924709,215
1924809,215
1924909,215
1925009,215
1925109,215
1925209,215
1925309,215
1925409,215
1925509,215
1925609,216
1925709,216
1925809,216
1925909,215
1926009,215
1926109,215
1926209,215
1926309,216
1926409,216
1926509,215
1926609,215
1926709,215
1926809,215
1926909,215
1927009,216
1927109,215
1927209,216
1927309,215
1927409,215
1927509,216
1927609,216
1927709,216
1927809,215
1927909,216
1928009,216
1928109,215
1928209,216
1928309,215
1928409,215
1928509,215
1928609,216
1928709,216
1928809,215
1928909,215
1929009,215
1929109,215
1929209,215
1929309,215
1929409,215
1929509,216
1929609,215
1929709,215
1929809,215
1929909,215
1930009,216
1930109,216
1930209,216
1930309,216
1930409,214
1930509,216
1930609,215
1930709,216
1930809,216
1930909,215
1931009,215
1931109,216
1931209,215
1931309,215
1931409,215
1931509,215
1931609,215
1931709,216
1931809,215
1931909,215
1932009,216
1932109,216
1932209,216
1932309,216
1932409,216
1932509,216
1932609,216
1932709,216
1932809,216
1932909,215
1933009,216
1933109,216
1933209,216
1933309,216
1933409,215
1933509,216
1933609,216
1933709,215
1933809,216
1933909,216
1934009,216
1934109,216
1934209,216
1934309,215
1934409,216
1934509,216
1934609,216
1934709,216
1934809,215
1934909,216
1935009,216
1935109,216
1935209,215
1935309,215
1935409,216
1935509,216
1935609,216
1935709,216
1935809,216
1935909,215
1936009,216
1936109,215
1936209,216
1936309,216
1936409,216
1936509,216
1936609,216
1936709,215
1936809,215
1936909,216
1937009,215
1937109,216
1937209,216
1937309,215
1937409,216
1937509,216
1937609,216
1937709,215
1937809,216
1937909,215
1938009,216
1938109,216
1938209,216
1938309,216
1938409,216
1938509,216
1938609,216
1938709,216
1938809,216
1938909,216
1939009,216
1939109,216
1939209,216
1939309,215
1939409,215
1939509,216
1939609,216
1939709,216
1939809,216
1939909,215
1940009,216
1940109,216
1940209,216
1940309,216
1940409,216
1940509,216
1940609,216
1940709,216
1940809,216
1940909,216
1941009,216
1941109,216
1941209,216
1941309,216
1941409,217
1941509,216
1941609,216
1941709,215
1941809,216
1941909,216
1942009,215
1942109,216
1942209,216
1942309,216
1942409,216
1942509,216
1942609,216
1942709,216
1942809,215
1942909,216
1943009,215
1943109,216
1943209,216
1943309,216
1943409,216
1943509,216
1943609,216
1943709,216
1943809,215
1943909,216
1944009,216
1944109,216
1944209,216
1944309,216
1944409,216
1944509,215
1944609,215
1944709,215
1944809,216
1944909,216
1945009,217
1945109,216
1945209,216
1945309,216
1945409,216
1945509,215
1945609,216
1945709,216
1945809,216
1945909,216
1946009,215
1946109,216
1946209,216
1946309,216
1946409,216
1946509,216
1946609,216
1946709,216
1946809,215
1946909,216
1947009,216
1947109,216
1947209,216
1947309,216
1947409,216
1947509,216
1947609,216
1947709,216
1947809,216
1947909,215
1948009,215
1948109,216
1948209,216
1948309,215
1948409,216
1948509,216
1948609,216
1948709,216
1948809,217
1948909,216
1949009,216
1949109,216
1949209,216
1949309,215
1949409,216
1949509,216
1949609,217
1949709,216
1949809,216
1949909,216
1950009,216
1950109,215
1950209,216
1950309,216
1950409,216
1950509,216
1950609,215
1950709,215
1950809,216
1950909,216
1951009,215
1951109,217
1951209,216
1951309,216
1951409,216
1951509,216
1951609,215
1951709,216
1951809,215
1951909,215
1952009,216
1952109,216
1952209,216
1952309,216
1952409,217
1952509,216
1952609,215
1952709,216
1952809,216
1952909,215
1953009,216
1953109,216
1953209,217
1953309,216
1953409,216
1953509,217
1953609,215
1953709,217
1953809,216
1953909,216
1954009,216
1954109,216
1954209,216
1954309,215
1954409,216
1954509,215
1954609,216
1954709,216
1954809,216
1954909,216
1955009,216
1955109,216
1955209,216
1955309,215
1955409,215
1955509,215
1955609,215
1955709,216
1955809,217
1955909,216
1956009,216
1956109,217
1956209,216
1956309,216
1956409,216
1956509,216
1956609,216
1956709,216
1956809,216
1956909,216
1957009,216
1957109,216
1957209,216
1957309,216
1957409,216
1957509,216
1957609,216
1957709,216
1957809,216
1957909,216
1958009,216
1958109,216
1958209,216
1958309,216
1958409,217
1958509,216
1958609,216
1958709,216
1958809,216
1958909,216
1959009,216
1959109,215
1959209,216
1959309,217
1959409,216
1959509,217
1959609,216
1959709,216
1959809,216
1959909,216
1960009,215
1960109,216
1960209,216
1960309,216
1960409,216
1960509,216
1960609,216
1960709,216
1960809,217
1960909,216
1961009,216
1961109,216
1961209,216
1961309,216
1961409,216
1961509,216
1961609,216
1961709,215
1961809,217
1961909,217
1962009,217
1962109,216
1962209,216
1962309,216
1962409,216
1962509,216
1962609,216
1962709,216
1962809,216
1962909,216
1963009,216
1963109,216
1963209,216
1963309,216
1963409,216
1963509,216
1963609,215
1963709,216
1963809,216
1963909,216
1964009,216
1964109,216
1964209,216
1964309,216
1964409,216
1964509,215
1964609,216
1964709,216
1964809,216
1964909,215
1965009,216
1965109,216
1965209,215
1965309,216
1965409,216
1965509,216
1965609,216
1965709,216
1965809,216
1965909,217
1966009,216
1966109,216
1966209,216
1966309,216
1966409,216
1966509,216
1966609,216
1966709,216
1966809,216
1966909,216
1967009,216
1967109,216
1967209,216
1967309,216
1967409,216
1967509,215
1967609,216
1967709,216
1967809,215
1967909,216
1968009,216
1968109,216
1968209,216
1968309,215
1968409,216
1968509,216
1968609,216
1968709,216
1968809,216
1968909,216
1969009,216
1969109,216
1969209,216
1969309,216
1969409,216
1969509,216
1969609,216
1969709,215
1969809,217
1969909,216
1970009,216
1970109,216
1970209,216
1970309,216
1970409,216
1970509,217
1970609,216
1970709,215
1970809,216
1970909,216
1971009,216
1971109,216
1971209,215
1971309,216
1971409,216
1971509,216
1971609,216
1971709,216
1971809,216
1971909,215
1972009,216
1972109,216
1972209,216
1972309,216
1972409,215
1972509,216
1972609,216
1972709,215
1972809,216
1972909,216
1973009,216
1973109,216
1973209,216
1973309,216
1973409,216
1973509,216
1973609,216
1973709,216
1973809,215
1973909,217
1974009,216
1974109,215
1974209,216
1974309,215
1974409,216
1974509,216
1974609,216
1974709,216
1974809,216
1974909,216
1975009,216
1975109,216
1975209,217
1975309,216
1975409,216
1975509,216
1975609,215
1975709,216
1975809,216
1975909,216
1976009,216
1976109,216
1976209,216
1976309,216
1976409,216
1976509,216
1976609,216
1976709,216
1976809,217
1976909,216
1977009,216
1977109,216
1977209,216
1977309,216
1977409,216
1977509,216
1977609,215
1977709,216
1977809,216
1977909,216
1978009,216
1978109,216
1978209,216
1978309,216
1978409,217
1978509,215
1978609,216
1978709,216
1978809,216
1978909,216
1979009,216
1979109,216
1979209,215
1979309,216
1979409,217
1979509,216
1979609,216
1979709,216
1979809,216
1979909,216
1980009,216
1980109,216
1980209,216
1980309,216
1980409,216
1980509,216
1980609,216
1980709,215
